incentive_id,title,description,description,eligibility_text,budget,start_date,end_date,program
1039,Ações Coletivas de Qualificação do associativismo empresarial de base local (IT),Ações Coletivas de Qualificação do associativismo empresarial de base local (IT). Objetivo Específico: Crescimento e competitividade das PMEs,"""Este aviso apoia ações coletivas de qualificação de associativismo empresarial de base local (NUTS III) na Região Norte, com vista a reforçar a capacidade das PME em produtividade, inovação e criação de valor e a promover o desenvolvimento territorial integrado. As operações elegíveis devem estar enquadradas nos Planos de Ação dos Investimentos Territoriais Integrados das Comunidades Intermunicipais e da Área Metropolitana do Porto e integrar o respetivo Quadro Prioritário de Investimento aprovado pela Autoridade de Gestão. O apoio destina-se a entidades como associações empresariais, câmaras de comércio e indústria, agências de promoção turística, entidades públicas e privadas sem fins lucrativos, desde que cumpram os requisitos do REITD.""","{""region"": ""Região NUTS II Norte (operações de base local NUTS III)"", ""plan_alignment"": ""Enquadramento no Plano de Ação dos ITI CIM/AM e no respetivo Quadro Prioritário de Investimento"", ""operation_scope"": ""Ações coletivas de qualificação de associativismo empresarial de base local"", ""eligible_entities"": [""Associações empresariais"", ""Câmaras de comércio e indústria"", ""Agências de promoção turística"", ""ENESII (artigo 150.º do REITD)"", ""Agências e entidades públicas, incluindo Entidades Intermunicipais"", ""Entidades privadas sem fins lucrativos com parceria para políticas públicas de caráter empresarial"", ""Outras entidades públicas ou sem fins lucrativos em copromoção devidamente justificadas""]}",4950000.0,2025-04-30 12:30:00+00,2025-09-30 12:30:00+00,PT2030
2926,Automóveis destinados a pessoas com deficiência,Automóveis destinados a pessoas com deficiência. Proteção social de pessoas com deficiência fiscalmente relevante,"""This tax benefit provides exemptions for automobiles intended for individuals with disabilities.""","{""applicantType"": ""Individuals with disabilities"", ""benefitPurpose"": ""Tax exemption for automobiles""}",,,,CISV
2555,"Tributação em 50% dos rendimentos provenientes de contratos que tenham por objeto a cessão ou a utilização temporária de patentes e desenhos ou modelos industriais, cujos direitos estejam sujeitos a registo",Investigação e Desenvolvimento Empresarial Dedução à Matéria Coletável,"""This incentive provides a 50% tax reduction on income from contracts related to patents and industrial designs.""",,0.43,2013-12-31 00:00:00+00,,CIRC
1040,Apoio à Criação de Emprego em Microempresas - IT Comunidade Intermunicipal da Região de Aveiro,Apoio à Criação de Emprego em Microempresas - IT Comunidade Intermunicipal da Região de Aveiro. Objetivo Específico: Acesso ao emprego,"""Aviso de concurso do Programa Regional CENTRO 2030 para apoiar microempresas na criação de emprego e microempreendedorismo na Comunidade Intermunicipal de Aveiro. Concede subvenção não reembolsável (85% FEDER+/15% OSS) para financiar até 90% dos custos diretos elegíveis com pessoal, mediante custos simplificados por hora de trabalho, com o objetivo de gerar postos de trabalho permanentes e inclusivos. Inclui critérios de elegibilidade económica, territorial e social, de acordo com o Regulamento Específico de Demografia, Qualificações e Inclusão.""","{""entity_type"": ""microempresas nos termos da Recomendação 2003/361/CE"", ""funding_rate"": ""85% de cofinanciamento FEDER+ e 15% OSS"", ""beneficiaries"": ""pessoas desempregadas ou inativas inscritas no IEFP, incluindo jovens, desempregados de longa duração e grupos vulneráveis"", ""eligible_actions"": [""criação de emprego próprio através de constituição de empresas"", ""criação de novos postos de trabalho permanentes em empresas novas ou em expansão""], ""geographic_scope"": ""território de intervenção da CIM Região de Aveiro (exclusivo presencial)"", ""application_period"": {""end_time"": ""18:00"", ""start_time"": ""21:00""}}",1150000.0,2025-04-30 15:30:00+00,2025-08-29 12:30:00+00,PT2030
3051,Majoração das quotizações pagas pelos associados a favor das associações empresariais em conformidade com os estatutos,Majoração das quotizações pagas pelos associados a favor das associações empresariais em conformidade com os estatutos. Apoio ao associativismo empresarial,"""This tax benefit enhances contributions made by members to business associations in accordance with their statutes.""","{""eligibleSectors"": ""Business associations""}",,2023-08-01 00:00:00+00,,CIRC
3052,"Tributação em 50% dos rendimentos provenientes de contratos que tenham por objeto a cessão ou a utilização temporária de patentes e desenhos ou modelos industriais, cujos direitos estejam sujeitos a registo","Tributação em 50% dos rendimentos provenientes de contratos que tenham por objeto a cessão ou a utilização temporária de patentes e desenhos ou modelos industriais, cujos direitos estejam sujeitos a registo. Investigação e Desenvolvimento Empresarial","""This tax benefit allows a 50% taxation on income from contracts related to the temporary transfer or use of patents and industrial designs.""","{""companySize"": ""Small and Medium Enterprises"", ""eligibleSectors"": [""Research and Development"", ""Industrial Design""]}",,2013-07-01 00:00:00+00,,CIRC
2933,"Missões diplomáticas e consulares, agências europeias especializadas instaladas em Portugal e seus funcionários - introdução no consumo antes de decorrido o prazo de 4 anos","Missões diplomáticas e consulares, agências europeias especializadas instaladas em Portugal e seus funcionários - introdução no consumo antes de decorrido o prazo de 4 anos. Aumentar e desenvolver a cooperação nas relações internacionais","""This tax benefit supports diplomatic missions and specialized European agencies in Portugal by allowing consumption before a four-year period.""","{""eligibleSectors"": ""Diplomatic missions, specialized European agencies""}",,,,CISV
1046,SICE – Inovação Produtiva – Regime Contratual de Investimento,SICE – Inovação Produtiva – Regime Contratual de Investimento. Objetivo Específico: Crescimento e competitividade das PMEs,"""O Aviso MPR-2025-7 do Sistema de Incentivos Inovação Produtiva apoia operações empresariais inovadoras de elevado valor acrescentado, com impacto estruturante na diversificação, desenvolvimento e internacionalização da economia portuguesa. Estão elegíveis investimentos iniciais em novas atividades ou expansão de capacidade produtiva, diversificação de produtos/serviços ou alteração de processos, desde que transacionáveis e internacionalizáveis. O período de candidaturas decorre de 30/04/2025 a 30/12/2025 e abrange todas as empresas localizadas em regiões NUTS II do Continente.""","{""beneficiary"": ""Empresas de qualquer natureza e sob qualquer forma jurídica"", ""sector_scope"": ""todas as atividades económicas, exceto setores financeiros e de seguros (CAE 64-66), defesa (25302, 30400, 84220) e lotarias e jogos de aposta (divisão 92)"", ""eligible_actions"": [""criação de novo estabelecimento"", ""aumento de capacidade de estabelecimento existente"", ""diversificação da produção para novos produtos/serviços"", ""alteração fundamental de processos ou métodos de fabrico""], ""geographical_scope"": ""Regiões NUTS II do Continente (Norte, Centro, Lisboa, Alentejo e Algarve)"", ""special_conditions"": ""PME com investimentos em Lisboa e Algarve devem submeter candidaturas autónomas por região"", ""application_period_end"": ""30/12/2025"", ""application_period_start"": ""30/04/2025"", ""minimum_total_eligible_cost"": ""25 milhões de euros (15 milhões para projetos de interesse estratégico)""}",0.0,2025-04-30 09:45:00+00,2025-12-30 11:30:00+00,PT2030
1050,Monitorização da Qualidade do Ar,Monitorização da Qualidade do Ar. Objetivo Específico: Proteção da natureza e biodiversidade,"""Este aviso (código M2030-2025-13) apoia projetos de monitorização da qualidade do ar na Região Autónoma da Madeira, promovendo a preservação da natureza, da biodiversidade e o controlo da poluição. Destina-se a entidades da Administração Pública Regional, nomeadamente à Secretaria Regional de Turismo, Ambiente e Cultura, para aquisição de equipamentos, sistemas de controlo e realização de estudos. O cofinanciamento pode atingir até 85% do FEDER, com dotação de 1 000 000 €.""","{""location"": ""NUTS II Região Autónoma da Madeira"", ""applicants"": ""Secretaria Regional de Turismo, Ambiente e Cultura e demais entidades da Administração Pública Regional"", ""funding_source"": ""FEDER"", ""eligible_actions"": ""Projetos e programas de monitorização da qualidade do ar, incluindo aquisição de equipamentos, sistemas de controlo e estudos"", ""max_funding_rate"": ""85%"", ""min_project_cost"": ""200 000 EUR"", ""application_period"": {""end"": ""2025-06-30T17:00:00"", ""start"": ""2025-04-29T10:00:00""}}",1000000.0,2025-04-29 06:30:00+00,2025-05-30 11:30:00+00,PT2030
2417,Sistemas de Incentivos à Competitividade Empresarial – Investimento Produtivo no Domínio das Tecnologias do Espaço,"Este incentivo visa apoiar o investimento produtivo no domínio das tecnologias do espaço, promovendo a competitividade empresarial na região Centro. Destina-se a entidades privadas, com prioridade para inovação e competitividade, no âmbito do objetivo específico RSO1.3 - Crescimento e competitividade das PMEs. O aviso será lançado entre setembro e dezembro de 2025, sob a modalidade de concurso.","""Este incentivo apoia empresas privadas na região Centro que pretendam investir em tecnologias do espaço, promovendo a inovação e a competitividade das PMEs, com candidaturas previstas entre setembro e dezembro de 2025.""","{""regioes"": ""Centro"", ""tipo_de_promotor"": ""Privada""}",5000000.0,2025-09-01 00:00:00+00,2025-12-31 23:59:59+00,CENTRO 2030
3054,Transmissibilidade de prejuízos fiscais - do estabelecimento estável situado em território português de uma sociedade residente num Estado membro da União Europeia,Transmissibilidade de prejuízos fiscais - do estabelecimento estável situado em território português de uma sociedade residente num Estado membro da União Europeia. Assuntos Económicos | Restruturação Empresarial,"""This tax benefit allows the transfer of tax losses from a stable establishment in Portugal of a company resident in an EU member state.""","{""companySize"": ""Medium to large enterprises"", ""eligibleSectors"": [""Economic activities in the EU""], ""geographicLocation"": ""Portugal""}",,2023-02-01 00:00:00+00,,CIRC
2947,Produtos que se destinem a ser consumidos como abastecimento em embarcações ou aviões a partir de portos ou aeroportos nacionais e fora do espaço fiscal português,Produtos que se destinem a ser consumidos como abastecimento em embarcações ou aviões a partir de portos ou aeroportos nacionais e fora do espaço fiscal português,"""This tax benefit provides exemption for products intended for consumption as fuel in vessels or aircraft from national ports or airports outside the Portuguese fiscal space.""","{""eligibleSectors"": ""Maritime, Aviation"", ""geographicLocation"": ""Portugal""}",,2010-08-01 00:00:00+00,,CIEC
1052,"Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós doutorados.","Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós doutorados.. Objetivo Específico: Adaptação dos trabalhadores e das empresas à mudança","""Aviso de concurso no âmbito do Portugal 2030/Lisboa2030 que apoia a contratação de recursos humanos altamente qualificados (doutorados e pós-doutorados) por micro, pequenas e médias empresas da Área Metropolitana de Lisboa, em domínios enquadrados pela RIS3 Lisboa 2021-2027. O objetivo é reforçar a inovação empresarial e a interação entre empresas e infraestruturas científicas, promovendo a criação de postos de trabalho sustentáveis e de qualidade. O incentivo cofinancia-se em até 40% das despesas elegíveis, com um fundo total de 500 000 €.""","{""sector"": ""atividades enquadradas na Estratégia de Especialização Inteligente RIS3 Lisboa 2021-2027"", ""location"": ""Área Metropolitana de Lisboa (NUTS II, Grande Lisboa e Península de Setúbal)"", ""company_size"": ""Micro, Pequenas e Médias Empresas (PME)"", ""academic_level"": ""nível 8 (doutoramento e pós-doutoramento)"", ""contract_regime"": ""presencial""}",500000.0,2025-04-28 03:30:00+00,2025-06-30 18:29:00+00,PT2030
1056,Execução da EDL do GAL Costeiro Litoral Norte – O Mar do Litoral Norte,Execução da EDL do GAL Costeiro Litoral Norte – O Mar do Litoral Norte. Objetivo Específico: Desenvolvimento sustentável das comunidades piscatórias,"""Aviso de concurso no âmbito do Programa MAR 2030, promovido pelo GAL Costeiro Litoral Norte, para financiar a execução da Estratégia de Desenvolvimento Local através do FEAMPA. Apoia ações de salvaguarda, regeneração e valorização dos recursos naturais, da biodiversidade e dos ecossistemas costeiros e marinhos, privilegiando nature-based solutions, sensibilização ambiental, economia circular e literacia nos oceanos. Destina-se a iniciativas inovadoras que reforcem a resiliência e a sustentabilidade da Economia Azul na região.""","{""entidades"": [""Autarquias locais"", ""Instituições de Ensino Superior"", ""Associações sem fins lucrativos""], ""território"": ""Território de intervenção do GAL Costeiro Litoral Norte (municípios e freguesias costeiras do Minho)""}",306488.0,2025-04-01 03:30:00+00,2025-06-20 12:30:00+00,PT2030
2953,Pessoas coletivas de utilidade publica,Pessoas coletivas de utilidade publica. Promotion of social protection functions and public utility performed by public and/or private organizations.,"""This tax benefit provides exemption for public utility entities to promote social protection functions.""","{""eligibleSectors"": ""Public utility organizations""}",,2000-01-01 00:00:00+00,,Lei 151/99
3056,Tributação autónoma de viaturas ligeiras de passageiros híbridas plug-in,Tributação autónoma de viaturas ligeiras de passageiros híbridas plug-in. Proteção do ambiente,"""This tax benefit provides a reduced tax rate for plug-in hybrid passenger vehicles to promote environmental protection.""","{""eligibleSectors"": ""Passenger vehicles""}",,,,CIRC
2957,"Automóveis e motociclos que, tendo mais de 20 anos e constituindo peças de museus públicos, só ocasionalmente sejam objeto de uso","Automóveis e motociclos que, tendo mais de 20 anos e constituindo peças de museus públicos, só ocasionalmente sejam objeto de uso. Incentivo à manutenção do património automóvel, público, com significado histórico","""This tax benefit provides exemption for automobiles and motorcycles over 20 years old that are part of public museum collections and used occasionally.""","{""vehicleAge"": ""Over 20 years"", ""applicantType"": ""Public museums""}",,2007-07-01 00:00:00+00,,CIUC
1166,Infraestruturas e equipamentos de ensino superior - Iniciativas Âncora Regionais,Infraestruturas e equipamentos de ensino superior - Iniciativas Âncora Regionais. Objetivo Específico: Infraestruturas de educação e formação,"""Alteração do Aviso NORTE2030-2024-37 relativo a Infraestruturas e equipamentos de ensino superior – Iniciativas Âncora Regionais, para prorrogar o período de candidaturas e ajustar o limite de apoio por entidade. A modificação foi validada pela Autoridade de Gestão do NORTE2030 a 20/06/2025 e segue o Regulamento Geral de aplicação dos Fundos (Decreto-Lei n.º 20-A/2023).""","{""área"": ""Infraestruturas e equipamentos de ensino superior"", ""região"": ""Norte"", ""programa"": ""NORTE2030"", ""iniciativas"": ""Âncora Regionais"", ""código_aviso"": ""NORTE2030-2024-37"", ""entidades_eligíveis"": ""entidades inscritas no Quadro do Anexo A""}",10500000.0,2024-07-30 12:32:00+00,2025-03-31 12:30:00+00,PT2030
1167,Hospitais - Iniciativas Âncora Regionais - 2ª fase de operações do PT2020,Hospitais - Iniciativas Âncora Regionais - 2ª fase de operações do PT2020. Objetivo Específico: Acesso aos cuidados de saúde,"""Alteração do aviso NORTE2030-2024-38 relativo às Iniciativas Âncora Regionais na área hospitalar (2.ª fase de operações do PT2020), prolongando o período de candidaturas até 30 de junho de 2025 com várias datas intermédias. A alteração foi validada pela Autoridade de Gestão do NORTE2020 em 22/05/2025, em conformidade com o Regulamento Geral de aplicação dos Fundos e as normas comunitárias aplicáveis.""","{""sector"": ""Hospitais"", ""região"": ""Norte"", ""condição"": ""Entidades inscritas no Quadro (Anexo A) com candidaturas pendentes""}",1856092.47,2024-07-30 12:32:00+00,2024-12-30 12:30:00+00,PT2030
2291,"Execução da EDL do Gal Mar Açores Oriental – Preservação, conservação, valorização e dinamização dos elementos patrimoniais e dos recursos naturais e paisagísticos","Este incentivo visa a execução da Estratégia de Desenvolvimento Local (EDL) do Gal Mar Açores Oriental, com foco na preservação, conservação, valorização e dinamização dos elementos patrimoniais e dos recursos naturais e paisagísticos. Destina-se a entidades privadas e públicas na Região Autónoma dos Açores (RAA), no âmbito do programa MAR 2030. O aviso será lançado entre maio e agosto de 2025, com prioridade no desenvolvimento sustentável das comunidades piscatórias.","""Este incentivo apoia entidades privadas e públicas na Região Autónoma dos Açores para projetos de desenvolvimento local que promovam a preservação, conservação e valorização do património e dos recursos naturais, no âmbito do MAR 2030.""","{""regiões"": ""RAA"", ""tipo_de_promotor"": ""Privada, Pública""}",87500.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,MAR 2030
3063,Juros de depósitos a prazo efetuados por instituições de crédito não residentes em estabelecimentos legalmente autorizados a recebê-los ,Juros de depósitos a prazo efetuados por instituições de crédito não residentes em estabelecimentos legalmente autorizados a recebê-los Facilitar a captação de depósitos por parte de instituição de crédito residentes,"""This tax benefit provides exemption on interest from time deposits made by non-resident credit institutions in legally authorized establishments.""","{""companySize"": ""Credit institutions"", ""geographicLocation"": ""Non-resident""}",,2020-01-01 00:00:00+00,2025-01-01 00:00:00+00,EBF
2958,"Veículos não motorizados, exclusivamente elétricos ou movidos a energias renováveis não combustíveis, veículos especiais de mercadorias sem capacidade de transporte, ambulâncias e veículos dedicados ao transporte de doentes nos termos da regulação aplicável, veículos funerários e tratores agrícolas","Veículos não motorizados, exclusivamente elétricos ou movidos a energias renováveis não combustíveis, veículos especiais de mercadorias sem capacidade de transporte, ambulâncias e veículos dedicados ao transporte de doentes nos termos da regulação aplicável, veículos funerários e tratores agrícolas. Incentivo à utilização de energias alternativas em veículos","""This tax benefit provides exemption for non-motorized vehicles powered by renewable energy and specific types of vehicles.""","{""companySize"": ""Small and Medium Enterprises"", ""eligibleSectors"": ""Transportation""}",,2007-07-01 00:00:00+00,,CIUC
1173,Ações coletivas de qualificação de base local NUTS III,Ações coletivas de qualificação de base local NUTS III. Objetivo Específico: Crescimento e competitividade das PMEs,"""Este aviso APOIA ações coletivas de qualificação de base local NUTS III na Região Norte, visando reforçar a capacidade competitiva e inovadora das PME através de iniciativas de captação de investimento, acolhimento empresarial, promoção da empregabilidade e desenvolvimento turístico. O programa é cofinanciado a 85 % pelo FEDER, com uma dotação inicial de 3 200 000 € (até 6 400 000 €) e apoio máximo de 800 000 € por operação, com duração de até 36 meses. As candidaturas decorrem online de 22/07/2024 a 30/12/2024.""","{""region"": ""NUTS II Norte"", ""max_duration"": ""36 meses"", ""beneficiaries"": ""Entidades Intermunicipais; outras entidades públicas e sem fins lucrativos em copromoção"", ""cofinancing_rate"": ""85 % FEDER"", ""operational_scope"": ""ações coletivas de qualificação de base local em NUTS III"", ""minimum_project_cost"": "" > 200 000 €"", ""maximum_funding_per_project"": ""800 000 €""}",3200000.0,2024-07-22 12:30:00+00,2024-10-31 12:30:00+00,PT2030
1175,Digitalização da Administração Pública Local (IT),Digitalização da Administração Pública Local (IT). Objetivo Específico: Colher os benefícios da digitalização,"""Aviso do Programa NORTE 2030 para apoio à digitalização da administração pública local na região Norte. Destina-se a projetos enquadrados nos Planos de Ação dos ITI/CIM/AM que promovam serviços eletrónicos inovadores, abertos, seguros e eficientes, bem como a aplicação de tecnologias emergentes como inteligência artificial. O objetivo é aumentar o acesso e a qualidade dos serviços públicos digitais, reduzindo custos administrativos e a pegada de carbono.""","{""location"": ""Região Norte (NUTS II)"", ""applicants"": ""Municípios e outras entidades da administração local"", ""project_scope"": [""Serviços públicos eletrónicos para cidadãos e empresas"", ""Projetos inovadores de TIC (ex.: BIM, metaverso, IA)"", ""Serviços públicos digitais abertos, seguros e interoperáveis"", ""Digitalização e eficiência de processos internos""], ""cofinancing_rate"": ""85% FEDER"", ""investment_frame"": ""Quadros Prioritários de Investimento (QIP) com dotação FEDER alocada"", ""territorial_instrument"": ""Operações enquadradas em Planos de Ação dos ITI/CIM/AM aprovados pela Autoridade de Gestão""}",37498697.0,2024-07-15 11:35:00+00,2024-12-30 12:30:00+00,PT2030
1176,Investimentos em baixa na gestão de resíduos urbanos (IT),Investimentos em baixa na gestão de resíduos urbanos (IT). Objetivo Específico: Economia circular,"""Este aviso destina-se a apoiar investimentos em sistemas de recolha seletiva e infraestruturas de gestão de resíduos urbanos em baixa, enquadrados nos Planos de Ação dos Investimentos Territoriais Integrados (ITI CIM/AM) no âmbito do Programa Regional do Norte 2021-2027 (NORTE2030). O financiamento, sob a forma de subvenção não reembolsável até 85% do custo elegível, visa promover a economia circular, aumentando a reciclagem e reduzindo a deposição em aterro. As candidaturas devem respeitar as normas técnicas e regulatórias definidas na Portaria n.º 125/2024/1 e demonstrar coerência com o PNGR 2030 e o PERSU 2030.""","{""fund"": ""FEDER até 85%"", ""region"": ""NUTS II Norte"", ""program"": ""Programa Regional do Norte 2021-2027 (NORTE2030)"", ""QIP_inclusion"": ""Planos de Ação dos Investimentos Territoriais Integrados CIM/AM, quadro de investimentos prioritários"", ""eligible_entities"": ""Entidades promotoras de investimentos em baixa na gestão de resíduos urbanos, conforme alíneas b), c), e) e f) do art. 58 da Portaria n.º 125/2024/1"", ""eligible_operations"": ""Subinvestimentos em baixa na gestão de resíduos urbanos"", ""regulatory_reference"": ""Portaria n.º 125/2024/1, art. 58, Seção VII"", ""min_investment_cost_eur"": 100000}",67780000.0,2024-07-13 09:30:00+00,2025-09-30 12:30:00+00,PT2030
1181,Mobilidade Urbana Sustentável - Eixo 2 ITI CIM,Mobilidade Urbana Sustentável - Eixo 2 ITI CIM. Objetivo Específico: Mobilidade urbana sustentável,"""Aviso de concurso do Portugal 2030, no âmbito do Programa Regional do Alentejo, para apoiar investimentos de mobilidade urbana sustentável em centros urbanos do Alentejo, com foco em transporte urbano digitalizado, mobilidade ativa (pedonal e ciclável) e soluções inteligentes que promovam a descarbonização e a qualidade do ar. O aviso dispõe de uma dotação de 10 000 000 € do FEDER, com taxa de cofinanciamento de 85%, e adota um processo faseado de apresentação de candidaturas de 11/07/2024 até 27/02/2026.""","{""location"": {""region"": ""NUTS II Alentejo"", ""municipalities"": [""Alcácer do Sal"", ""Aljustrel"", ""Almeirim"", ""Beja"", ""Benavente"", ""Campo Maior"", ""Cartaxo"", ""Castro Verde"", ""Coruche"", ""Elvas"", ""Estremoz"", ""Évora"", ""Grândola"", ""Montemor-o-Novo"", ""Moura"", ""Nisa"", ""Odemira"", ""Ponte de Sor"", ""Portalegre"", ""Reguengos de Monsaraz"", ""Rio Maior"", ""Santarém"", ""Santiago do Cacém"", ""Serpa"", ""Sines"", ""Vendas Novas""]}, ""entity_type"": [""entidades do setor empresarial local"", ""municípios"", ""associações de municípios""], ""min_project_cost"": 250000}",10000000.0,2024-07-11 03:30:00+00,2025-05-30 12:30:00+00,PT2030
2960,"Automóveis e motociclos da propriedade de Estados estrangeiros, missões diplomáticas e consulares, organizações internacionais e agências europeias especializadas, bem como dos respetivos funcionários","Automóveis e motociclos da propriedade de Estados estrangeiros, missões diplomáticas e consulares, organizações internacionais e agências europeias especializadas, bem como dos respetivos funcionários. Aumentar e desenvolver a cooperação nas relações internacionais","""This tax benefit provides exemption for vehicles owned by foreign states and international organizations to enhance international cooperation.""","{""eligibleEntities"": ""Foreign states, diplomatic missions, consular missions, international organizations, specialized European agencies""}",,2007-07-01 00:00:00+00,,CIUC
1182,Infraestruturas Escolares ITI AMAL,Infraestruturas Escolares ITI AMAL. Objetivo Específico: Desenvolvimento integrado nas zonas urbanas,"""Este aviso do Programa Regional Algarve 2030 disponibiliza 13 M€ (FEDER a 60%) para apoiar intervenções em infraestruturas e equipamentos das escolas pré-escolares, básicas e secundárias na região do Algarve. Visa modernizar e reconfigurar instalações educativas, promovendo eficiência energética, sustentabilidade ambiental e coesão territorial. Podem candidatar-se as entidades públicas previstas no artigo 56 do Regulamento Específico REVTIS, designadamente municípios e organismos com competência na gestão de infraestruturas escolares.""","{""região"": ""Algarve (NUTS II)"", ""montante_indicativo"": ""13 000 000 €"", ""tipologia_de_ação"": ""Infraestruturas do pré-escolar, ensino básico e/ou ensino secundário"", ""taxa_cofinanciamento"": ""60% FEDER"", ""entidades_beneficiárias"": ""Entidades previstas no artigo 56 do Regulamento Específico REVTIS (municípios e organismos públicos com competências na área da educação)""}",13000000.0,2024-07-05 12:30:00+00,2025-07-07 12:30:00+00,PT2030
2292,Adaptação às Alterações Climáticas – ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo,"Este incentivo, inserido no programa ALENTEJO 2030, visa apoiar ações materiais de adaptação às alterações climáticas na região do Alentejo, com prioridade para um Alentejo mais verde. Destina-se a promotores públicos e será lançado entre maio e agosto de 2025, sob a modalidade de concurso individual.","""Este aviso apoia entidades públicas do Alentejo em projetos de adaptação às alterações climáticas, especialmente ações materiais, no âmbito do programa ALENTEJO 2030, com candidaturas previstas entre maio e agosto de 2025.""","{""regiões"": ""Alentejo"", ""tipo_de_promotor"": ""Pública""}",1500000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,ALENTEJO 2030
2964,Pessoas com deficiência cujo grau de incapacidade seja >= a 60 % em relação a veículos da categoria B que possuam um nível de emissão de CO2 até 180 g/km ou a veículos das categorias A e E.,Pessoas com deficiência cujo grau de incapacidade seja >= a 60 % em relação a veículos da categoria B que possuam um nível de emissão de CO2 até 180 g/km ou a veículos das categorias A e E. Proteção dos contribuintes mais vulneráveis,"""Tax exemption for individuals with disabilities having a degree of incapacity of 60% or more related to specific vehicle categories.""","{""vehicleCategory"": [""B"", ""A"", ""E""], ""co2EmissionLimit"": ""180 g/km"", ""disabilityDegree"": ""60%""}",,2007-07-01 00:00:00+00,,CIUC
2965,"Veículos considerados abandonados nos termos do Código da Estrada a partir do momento em que sejam aquiridos por ocupação pelo Estado ou pelas autarquias locais, bem como navios considerados abandonados a favor do Estado","Veículos considerados abandonados nos termos do Código da Estrada a partir do momento em que sejam aquiridos por ocupação pelo Estado ou pelas autarquias locais, bem como navios considerados abandonados a favor do Estado. Suspensão  do custo com veículos  a cargo do Estado","""This tax benefit provides exemption for abandoned vehicles and ships acquired by the State or local authorities.""","{""eligibleSectors"": ""Public Administration"", ""geographicLocation"": ""Portugal""}",,2015-01-01 00:00:00+00,,CIUC
3068,"Rendimentos das prestações de serviços auferidos por não residentes e não imputáveis a estabelecimento estável situado em território português fora das zonas francas, devidos por entidades instaladas na mesma e respeitantes à atividade aí desenvolvida","Rendimentos das prestações de serviços auferidos por não residentes e não imputáveis a estabelecimento estável situado em território português fora das zonas francas, devidos por entidades instaladas na mesma e respeitantes à atividade aí desenvolvida. Desenvolvimento de regiões ultraperiféricas","""This tax benefit provides exemption for income from services rendered by non-residents not attributable to a permanent establishment in Portugal, aimed at promoting development in ultra-peripheral regions.""","{""eligibleSectors"": [""Services""], ""geographicLocation"": ""Portugal""}",,2022-11-01 00:00:00+00,2025-06-30 00:00:00+00,EBF
2556,"Dedução dos prejuízos fiscais das sociedades fundidas aos lucros tributáveis da nova sociedade ou da sociedade incorporante, nos termos e condições estabelecidos no artigo 52.º do CIRC",Assuntos Económicos | Restruturação Empresarial Dedução à Matéria Coletável,"""This incentive allows for the deduction of tax losses from merged companies against the taxable profits of the new or absorbing company.""",,0.74,,,CIRC
1187,Infraestruturas de acolhimento empresarial de nova geração - ITI CIM,Infraestruturas de acolhimento empresarial de nova geração - ITI CIM. Objetivo Específico: Crescimento e competitividade das PMEs,"""Aviso de concurso ao abrigo do Portugal 2030 e do Fundo para o Asilo, a Migração e a Integração, que financia projetos de criação, expansão ou requalificação de áreas de acolhimento empresarial e de incubadoras de base não tecnológica. Destina-se a apoiar, com até 85% de cofinanciamento, a construção de novas infraestruturas, equipamentos e acessos ou o aumento de capacidade de estruturas existentes. O âmbito geográfico cobre as Comunidades Intermunicipais do Alentejo Litoral, Baixo Alentejo, Alentejo Central e Lezíria do Tejo.""","{""location"": ""Região NUTS III Alentejo Litoral, Baixo Alentejo, Alentejo Central e Lezíria do Tejo"", ""applicants"": ""Municípios; Comunidades Intermunicipais; Sociedades Gestoras de capitais públicos; Entidades associativas públicas ou privadas na área da promoção da competitividade"", ""min_total_cost"": ""> 200 000 €"", ""funding_rate_max"": ""85%"", ""eligible_projects"": ""Infraestruturas, equipamentos e acessos para criação, expansão, aumento de capacidade ou requalificação (até 30% da despesa) de áreas de acolhimento empresarial e incubadoras de base não tecnológica"", ""application_period_end"": ""30/06/2025 (18h)"", ""project_cost_justification"": ""Para projetos ≥ 1 000 000 €, é exigido cálculo discriminado de custos elegíveis e não elegíveis""}",24180065.0,2024-07-01 03:30:00+00,2024-12-31 12:30:00+00,PT2030
2293,Programa de Assistência Técnica 2030 | 2026-2027,"O Programa de Assistência Técnica 2030 para o período de 2026-2027 visa apoiar o funcionamento dos sistemas e estruturas de coordenação, gestão, monitorização e avaliação, no âmbito do FEDER/FC. Destina-se a entidades públicas, com candidaturas em modalidade individual, e será lançado entre maio e agosto de 2025 para a região Extra-Regio NUTS II. A prioridade é Assistência Técnica, com o objetivo específico de reforçar a capacidade técnica das entidades envolvidas na gestão dos fundos europeus.","""Este incentivo oferece apoio técnico e financeiro a entidades públicas para reforçar a coordenação, gestão e monitorização dos fundos europeus no âmbito do PAT 2030, com candidaturas previstas para maio a agosto de 2025 e elegibilidade restrita a promotores públicos na região Extra-Regio NUTS II.""","{""regiões"": ""Extra-Regio NUTS II"", ""tipo_de_promotor"": ""Pública""}",1600000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,PAT 2030
